sku,department,category,brand,name,image_1,image_2,image_3,image_4,correct_images
ARG-HS-0525R,Audio,Audífonos,ARGOMTECH,"Audifonos Argom Reduccion de Ruido-1,2m-Mini jack 3.5mm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-0525R-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-0525R-4.jpg,2
ARG-HS-0595R,Audio,Audífonos,ARGOMTECH,"Audifonos Argom Efectos de Sonido - 1,2m- Mini jack 3.5mm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-0595R-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-0595R-4.jpg,2
ARG-HS-2552BL,Audio,Audífonos,ARGOMTECH,"Diadema Inalambrica Argom Conexión Bluetooth-Mini jack 3.5mm",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-2552BL-4.jpg,3
ARG-HS-5050BL,Audio,Audífonos,ARGOMTECH,"Audifonos Inalambricos Argom E50 Bluetooth-Azul",,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5050BL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5050BL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5050BL-4.jpg,1
ARG-HS-5050PK,Audio,Audífonos,ARGOMTECH,"Audifonos Inalambricos Argom E50 Bluetooth-Rosado",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5050PK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5050PK-4.jpg,2
ARG-HS-5055PK,Audio,Audífonos,ARGOMTECH,"Audifonos Inalambricos Argom E55 Bluetooth-Rosa",,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5055PK-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5055PK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5055PK-4.jpg,1
ARG-HS-5066BK,Audio,Audífonos,ARGOMTECH,"Audifonos Estereo Argom Inalambricos E66 Negro",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5066BK-4.jpg,3
ARG-HS-5070PK,Audio,Audífonos,ARGOMTECH,"Audifonos Inalambricos Argom E70 Bluetooh-Rosa",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5070PK-4.jpg,3
ARG-HS-5085BK,Audio,Audífonos,ARGOMTECH,"Audifonos Estereo BT Argom Inalambricos E85 Negro",https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-5085BK-1.jpg,,,,3
ARG-KB-1076,Accesorios,Teclados,ARGOMTECH,"Teclado Numerico Argom Cable USB Retractil - 19 teclas",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-KB-1076-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-KB-1076-4.jpg,2
ARG-KB-7436,Accesorios,"Combo teclado",ARGOMTECH,"Combo Mouse y Teclado Argom En Español - Inalambrico",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-KB-7436-4.jpg,3
ARG-KL-5001,Accesorios,Otro,ARGOMTECH,"Candado Argom para Portatil Con Codigo / 1.8m",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-KL-5001-4.jpg,3
ARG-PB-1136BK,Accesorios,"Power Bank",ARGOMTECH,"Power Bank Argom C6 - 6000MAH -2 Puertos USB",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-PB-1136BK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-PB-1136BK-4.jpg,2
ARG-SP-3116BK,Audio,Parlantes,ARGOMTECH,"Parlante Argom Bluetooth Inalambrico - Luz Led",https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-SP-3116BK-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-SP-3116BK-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-SP-3116BK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-SP-3116BK-4.jpg,0
ARG-SV-8002WT,Accesorios,Otro,ARGOMTECH,"Timbre Con Camara Argom Full HD 1080P-WI-FI",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-SV-8002WT-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-SV-8002WT-4.jpg,2
ARG-UB-0181,Accesorios,Adaptadores,ARGOMTECH,"Convertidor Argom Tipo C 3 en 1",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-UB-0181-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-UB-0181-4.jpg,2
ARG-WT-6030BG,Accesorios,Smartwatch,ARGOMTECH,"Reloj Inteligente Argom SKEIWATCH C30 Beige",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-WT-6030BG-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-WT-6030BG-4.jpg,2
ARG-WT-6030RG,Accesorios,Smartwatch,ARGOMTECH,"Reloj Inteligente Argom SKEIWATCH C30 Rosado",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-WT-6030RG-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-WT-6030RG-4.jpg,2
ARG-WT-6030SL,Accesorios,Smartwatch,ARGOMTECH,"Reloj Inteligente Argom SKEIWATCH C30 Gris",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-WT-6030SL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-WT-6030SL-4.jpg,2
ARG-WT-6055BG,Accesorios,Smartwatch,ARGOMTECH,"Reloj Inteligente Argom SKEIWATCH S55 Beige",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-WT-6055BG-4.jpg,3
ARG-WT-6055BK,Accesorios,Smartwatch,ARGOMTECH,"Reloj Inteligente Argom SKEIWATCH S55 Negro",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-WT-6055BK-4.jpg,3
ARG-WT-6070BK,Accesorios,Smartwatch,ARGOMTECH,"Reloj Inteligente Argom SKEIWATCH C70 Negro",,,,,4
ARG-WT-6070BL,Accesorios,Smartwatch,ARGOMTECH,"Reloj Inteligente Argom SKEIWATCH C70 Azul",,,,,4
ASU650SS-1TT-R,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD ADATA SU650 SATA 2.5' 1TB",,,,,4
ASU650SS-240GT-R,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD ADATA SU650 SATA 2.5' 240GB",,,,,4
ASU650SS-256GT-R,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD ADATA SU650 SATA 2.5' 256GB",,,,,4
ASU650SS-480GT-R,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD ADATA SU650 SATA 2.5' 480GB",,,,,4
ASU650SS-512GT-R,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD ADATA SU650 SATA 2.5' 512GB",,,,,4
ASX8200PNP-1TT-C,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD ADATA SX8200 PRO M.2 PCI NVME Gen 3x4 2280 1TB",https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-ASX8200PNP-1TT-C-1.jpg,,,,3
AUSDH32GUICL10-RA1,Almacenamiento,"Memoria Micro SD",ADATA,"Memoria Micro SD ADATA 32GB clase 10",,,,,4
AUSDX128GUICL10A1-RA1,Almacenamiento,"Memoria Micro SD",ADATA,"Memoria Micro SD ADATA 128GB clase 10",,,,,4
AUSDX256GUICL10A1-RA1,Almacenamiento,"Memoria Micro SD",ADATA,"Memoria Micro SD ADATA 256GB clase 10",,,,,4
AUV240-32G-RBK,Almacenamiento,"Memoria USB",ADATA,"Memoria USB ADATA UV240 2.0 32GB Negro",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AUV240-32G-RBK-4.jpg,3
AUV240-32G-RRD,Almacenamiento,"Memoria USB",ADATA,"Memoria USB ADATA UV240 2.0 32GB Rojo",,,,,4
AUV240-32G-RWH,Almacenamiento,"Memoria USB",ADATA,"Memoria USB ADATA UV240 2.0 32GB Blanco",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AUV240-32G-RWH-4.jpg,3
AUV320-128G-RBKBL,Almacenamiento,"Memoria USB",ADATA,"Memoria USB ADATA UV320 3.2 128GB Negro con Azul",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AUV320-128G-RBKBL-4.jpg,3
AUV320-32G-RBKBL,Almacenamiento,"Memoria USB",ADATA,"Memoria USB ADATA UV320 3.2 32GB Negro con Azul",,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AUV320-32G-RBKBL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AUV320-32G-RBKBL-4.jpg,2
AUV320-32G-RWHGN,Almacenamiento,"Memoria USB",ADATA,"Memoria USB ADATA UV320 3.2 32GB Blanca con Verde",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AUV320-32G-RWHGN-4.jpg,3
AUV320-64G-RBKBL,Almacenamiento,"Memoria USB",ADATA,"Memoria USB ADATA UV320 3.2 64GB Negro con Azul",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AUV320-64G-RBKBL-4.jpg,3
AX4U320016G16A-ST60,Almacenamiento,"Memoria RAM",ADATA,"Memoria RAM XPG Spectrix D60G para PC DDR4 16GB 3200 Mhz RGB",,,,,4
AX4U320032G16A-ST50,Almacenamiento,"Memoria RAM",ADATA,"Memoria RAM XPG Spectrix D50 para PC DDR4 32GB 3200 Mhz RGB",,,,,4
AX4U32008G16A-ST41,Almacenamiento,"Memoria RAM",ADATA,"Memoria RAM XPG Spectrix D41 para PC DDR4 8GB 3200 Mhz RGB",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AX4U32008G16A-ST41-4.jpg,3
AX4U32008G16A-ST50,Almacenamiento,"Memoria RAM",ADATA,"Memoria RAM XPG Spectrix D50 para PC DDR4 8GB 3200 Mhz RGB",,,,,4
AX5U5600C3632G-CLARBK,Almacenamiento,"Memoria RAM",ADATA,"Memoria Ram Xpg Lancer 32GB DDR5 5600MHZ Blindada RGB Negra",,,,,4
B11B271201,Impresión,Scanner,EPSON,"Escáner EPSON WorkForce DS-C490",,,,,4
B11B272201,Impresión,Scanner,EPSON,"Escáner EPSON WorkForce DS-C330",,,,,4
BATTLECRUISER-WHCWW,Gaming,Chasis,XPG,"Chasis XPG  Battlecruiser Blanco",,,,,4
C11CC24001,Impresión,Impresora,EPSON,"Impresora EPSON LX-350",,,,,4
C11CD49201,Impresión,Multifuncional,EPSON,"Impresora MFP Epson WF-6590 Workforce Color",,,,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C11CD49201-4.jpg,3
C11CG92301,Impresión,Multifuncional,EPSON,"Impresora MFT Monocromatica Ecotank M3170",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C11CG92301-2.jpg,,,3
C11CJ21301,Impresión,Multifuncional,EPSON,"Impresora MFT Tabloide Ecotank L8180",,,,,4
C11CJ63301,Impresión,Multifuncional,EPSON,"Impresora MFT Ecotank L4260",,,,,4
C11CJ67302,Impresión,Multifuncional,EPSON,"Impresora EPSON MFT Ecotank L3251",,,,,4
C11CJ88301,Impresión,Multifuncional,EPSON,"Impresora MFT Ecotank L6490",,,,,4
C11CK37301,Impresión,Multifuncional,EPSON,"Impresora Ecotank L8050",,,,,4
C11CK57301,Impresión,Multifuncional,EPSON,"Impresora MFT Ecotank L5590",,,,,4
C12C938211,Impresión,,EPSON,"Caja de Mantenimiento para WF C53X0 / 58X0",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C12C938211-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C12C938211-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C12C938211-4.jpg,1
C13S210057,Impresión,"Accesorios de impresión",EPSON,"Caja de mantenimiento de tinta EPSON C13S210057",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C13S210057-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C13S210057-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C13S210057-4.jpg,1
C27X3F,"Televisores y Monitores",Monitores,CAIXUN,"Monitor Caixun 27' C24X3F FHD VGA-HDMI-100 HZ",,,,,4
C33S020580,Impresión,"Accesorios de impresión",EPSON,"Caja de Mantenimiento para TM-C3500",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020580-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020580-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020580-4.jpg,1
C33S020635,Impresión,"Suministros de impresión",EPSON,"Cartucho de tinta EPSON Negra para TM-C7500G",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020635-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020635-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020635-4.jpg,1
C33S020636,Impresión,"Suministros de impresión",EPSON,"Cartucho de tinta EPSON Cyan para TM-C7500G",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020636-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020636-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020636-4.jpg,1
C33S020637,Impresión,"Suministros de impresión",EPSON,"Cartucho de tinta EPSON Magenta para TM-C7500G",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020637-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020637-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020637-4.jpg,1
C33S020638,Impresión,"Suministros de impresión",EPSON,"Cartucho de tinta EPSON Amarillo para TM-C7500",,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020638-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020638-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-C33S020638-4.jpg,1
C50VSUG,"Televisores y Monitores",Televisores,CAIXUN,"Tv Caixun 50' Karaoke-UHD 4K Smart TV-Google TV",,,,,4
C55VSUG,"Televisores y Monitores",Televisores,CAIXUN,"Tv Caixun 55' Karaoke-UHD 4K Smart TV-Google TV",,,,,4
C65VSUG,"Televisores y Monitores",Televisores,CAIXUN,"Tv Caixun 65' Karaoke-UHD 4K Smart TV-Google TV",,,,,4
DAP-2610,Conectividad,"Acces Point",DLINK,"Acces Point D-LINK DAP-2610 Dual Band",https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DAP-2610-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DAP-2610-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DAP-2610-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DAP-2610-4.jpg,0
DAP-X2810,Conectividad,"Acces Point",DLINK,"Acces point D-LINK DAP-X2810 Nuclias Connect AX1800",,,,,4
DEM-310GT,Conectividad,Switch,DLINK,"Transceiver D-link DEM-310GT",,,,,4
DEM-330T,Accesorios,Otro,DLINK,"Transceiver D-Lik DEM-330T",https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DEM-330T-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DEM-330T-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DEM-330T-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DEM-330T-4.jpg,0
DGS-1005A,Conectividad,Switch,DLINK,"Swtich D-link DGS-1005A 5 puertos no Administrable",https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DGS-1005A-1.jpg,,,,3
DGS-1016C,Conectividad,Switch,DLINK,"Switch D-Link DES-1016C Unmanaged Switch",https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DGS-1016C-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DGS-1016C-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DGS-1016C-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DGS-1016C-4.jpg,0
DGS-1024C,Conectividad,Switch,DLINK,"Switch D-link DGS-1024C 10/100/1000 Mpbs",,,,,4
DGS-1210-26,Conectividad,Switch,DLINK,"Swtich D-Link DGS-1210-26 Smart Managed",https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DGS-1210-26-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DGS-1210-26-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DGS-1210-26-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DGS-1210-26-4.jpg,0
DGS-3130-30PS,Conectividad,Switch,DLINK,"Switch Dlink DGS-3130-30PS administrable PoE",,,,,4
DIR-825M,Conectividad,Router,DLINK,"Router D-Link DIR-825M AC1200 equipo dual band",https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DIR-825M-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DIR-825M-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DIR-825M-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DLINK-DIR-825M-4.jpg,0
DQ.VXZAL.001,Computadores,"Todo en Uno",ACER,"AIO Acer Veriton 23,8' Intel i3 13100 8GB 512GB SSD Windows 11 Pro 3Y",https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DQ.VXZAL.001-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DQ.VXZAL.001-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DQ.VXZAL.001-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DQ.VXZAL.001-4.jpg,0
DT.VXVAL.001,Computadores,PC's,ACER,"PC Mini Acer Veriton Intel i5 13500T 8GB 512GB SSD Windows 11 Pro 1Y",https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DT.VXVAL.001-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DT.VXVAL.001-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DT.VXVAL.001-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DT.VXVAL.001-4.jpg,0
DT.VYGAL.009,Computadores,PC's,ACER,"PC SFF Acer Veriton X Intel i5 13500 8GB 512GB SSD Windows 11 Pro 1Y",https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DT.VYGAL.009-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DT.VYGAL.009-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DT.VYGAL.009-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-DT.VYGAL.009-4.jpg,0
E2222HS,"Televisores y Monitores",Monitores,DELL,"Monitor DELL 21.5' E2222HS LED Full HD",,,,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-E2222HS-4.jpg,3
F9A30D#B1K,Impresión,"Impresora Gran Formato",HP,"Impresora multifunción HP DesignJet T830 de 36'",,,,,4
FSP12,Cámaras,Otro,IMOU,"Panel Solar IMOU FSP12 Para Cámara CELLGO IPC-B32N",,,https://sedvirtual.sedcolombia.com.co/stockimages/IMOU-FSP12-3.jpg,,3
IPC-C22FN-C,Cámaras,Otro,IMOU,"Cámara IMOU Versa 1080P FULL HD 2MP Tipo Bala",,,,,4
IPC-GS7EN-3M0WE,Cámaras,Otro,IMOU,"Cámara IMOU Cruiser2 3MP Wifi para exteriores",,,,,4
J200W,Computadores,Portátiles,DELL,"Portátil DELL Latitude 3440 14' Intel Core I5-1335U 8Gb 512GB Windows 11 Pro 1Y",,,,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-J200W-4.jpg,3
J4859D,Conectividad,Accesorio,ARUBA,"Transceiver  1G SFP LC LX 10km SMF XCVR",,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-J4859D-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-J4859D-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-J4859D-4.jpg,1
JL678A,Conectividad,Switch,ARUBA,"Switch 6100 24G 4SFP+",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-JL678A-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-JL678A-4.jpg,2
JL725A,Conectividad,"Acces Point",ARUBA,"Switch Aruba 6200F 24G PoE Clase 4 4 SFP+ 370 W",https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-JL725A-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-JL725A-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-JL725A-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARUBA-JL725A-4.jpg,0
KDJ4P,Computadores,Portátiles,DELL,"Portátil Dell 5430 14' Intel I5-1235U 8GB 256GB SSD Windows 11 Pro 3Y",,,,,4
LC32R500FHLXZL,"Televisores y Monitores",Monitores,SAMSUNG,"Monitor Curvo Samsung 32' LC32R500 Full HD",,,,,4
LEVANTEX240-BKCWW,Gaming,"Refrigeracion Liquida",XPG,"Refrigeracion Liquida XPG Levante X240 Negro",,,,https://sedvirtual.sedcolombia.com.co/stockimages/XPG-LEVANTEX240-BKCWW-4.jpg,3
LF24T350FHLXZL,"Televisores y Monitores",Monitores,SAMSUNG,"Monitor Samsung 24' T350F LED Full HD",,,,,4
LF24T452FQNXGO,"Televisores y Monitores",Monitores,SAMSUNG,"Monitor Samsung 24' T45 Series Full HD",,,,,4
LS22A336NHLXZL,"Televisores y Monitores",Monitores,SAMSUNG,"Monitor Samsung 22' A336 Full HD",,,,,4
LU28R550UQNXZA,"Televisores y Monitores",Monitores,SAMSUNG,"Monitor Samsung 28' U28R55 4K UHD IPS",,,,,4
NX.B17AL.002,Computadores,Portátiles,ACER,"Portatil Acer TravelMate 16' Intel i5 1335U 8GB 512GB SSD Windows 11 Pro 1Y",https://sedvirtual.sedcolombia.com.co/stockimages/ACER-NX.B17AL.002-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-NX.B17AL.002-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-NX.B17AL.002-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-NX.B17AL.002-4.jpg,0
NX.B17AL.004,Computadores,Portátiles,ACER,"Portatil Acer TravelMate 16' Intel i7 1355U 16GB 512GB SSD Windows 11 Pro 1Y",https://sedvirtual.sedcolombia.com.co/stockimages/ACER-NX.B17AL.004-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-NX.B17AL.004-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-NX.B17AL.004-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ACER-NX.B17AL.004-4.jpg,0
P06029-B21,Servidores,Memorias,HP,"Memoria HPE 16GB 1Rx4 PC4-3200AA-R Smart Kit",,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P06029-B21-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P06029-B21-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P06029-B21-4.jpg,1
P18434-B21,Servidores,Discos,HP,"Disco Duro HPE 960GB SATA MU SFF SC MV SSD",,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P18434-B21-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P18434-B21-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P18434-B21-4.jpg,1
P18436-B21,Servidores,Discos,HP,"Disco Duro HPE 1.92TB SATA MU SFF SC MV SSD",,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P18436-B21-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P18436-B21-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P18436-B21-4.jpg,1
P24842-B21,Servidores,Rack,HP,"Servidor HPE DL380 Gen10 4214R 1P 32G NC 8SFF Svr",,,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P24842-B21-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P24842-B21-4.jpg,2
P28500-B21,Servidores,Discos,HP,"Disco Duro HPE 2TB SATA 7.2K SFF BC 512e HDD",,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P28500-B21-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P28500-B21-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P28500-B21-4.jpg,1
P3591U7A10006GSED,Computadores,Workstation,DELL,"Portátil Dell Precision 3591 15' Intel Ultra 7 155H 16GB 1TB SSD 6G Win11 Pro 3Y",https://sedvirtual.sedcolombia.com.co/stockimages/DELL-P3591U7A10006GSED-1.jpg,,,,3
P3591ULTRA7A10SED,Computadores,Workstation,DELL,"Portátil Dell Precision 3591 15' Intel Ultra 7 165H 16GB 1TB SSD 8G Win11 Pro 3Y",,,,,4
P3591ULTRA9X8SED,Computadores,Workstation,DELL,"Portátil Dell Precision 3591 15' Intel Ultra 9 185H 16GB 1TB SSD 8G Win11 Pro 3Y",,,,,4
P3680I7A200016GB,Computadores,Workstation,DELL,"PC Ws Dell 3680 Intel i7-14700 16GB 1TB SSD 16G Win 11 Pro 3Y",,,,,4
P3680I9A200016GB,Computadores,Workstation,DELL,"PC Ws Dell 3680 Intel i9-14900 16GB 1TB SSD 16G Win 11 Pro 3Y",,,,,4
P36I9GF8GSED,Computadores,Workstation,DELL,"PC Ws Dell 3680 Intel I9-14900 16GB 51GB SSD 8G Win 11 Pro 3Y",,,,,4
P40496-B21,Servidores,Discos,HP,"Disco Duro HPE 240GB SATA RI SFF BC MV SSD",,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P40496-B21-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P40496-B21-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P40496-B21-4.jpg,1
P40503-B21,Servidores,Discos,HP,"Disco Duro HPE 960GB SATA MU SFF BC MV SSD",,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P40503-B21-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P40503-B21-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P40503-B21-4.jpg,1
P47808-B21,Servidores,Discos,HP,"Disco Duro HPE 960GB SATA RI LFF LPC MV SSD",,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P47808-B21-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P47808-B21-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-P47808-B21-4.jpg,1
